,date,sensor_index,location_type.x,community,latitude,longitude,daily_PM,daily_RH,Smoke
8611,8/28/23,182245,0,logan square,41.91638,-87.71977,19.6663757,38.62988827,NA
8612,8/29/23,45079,1,NA,42.0225,-87.76374,22.36205556,32.90972222,NA
8613,8/29/23,101643,0,north park,41.980278,-87.71708,25.61584722,54.05416667,NA
8614,8/29/23,4395,0,west ridge,41.99568,-87.69189,24.1920625,46.02083333,NA
8615,8/29/23,109598,0,west town,41.89003,-87.65576,29.67793463,40.97913769,NA
8616,8/29/23,4404,0,NA,42.02362,-87.76341,27.56122392,47.14603616,NA
8617,8/29/23,51933,0,jefferson park,41.981876,-87.7778,28.4019152,43.65935673,NA
8618,8/29/23,5774,0,south lawndale,41.840347,-87.73412,16.18677715,38.87588152,NA
8619,8/29/23,6546,1,lower west side,41.856613,-87.6818,3.382236111,27.06666667,NA
8620,8/29/23,57579,1,edgewater,41.991753,-87.657234,3.02378655,39.23830409,NA
8621,8/29/23,7920,0,south lawndale,41.849483,-87.69537,31.36425694,41.64027778,NA
8622,8/29/23,124649,0,east side,41.68474,-87.53683,17.62885417,42.79583333,NA
8623,8/29/23,8476,0,near south side,41.861206,-87.62989,17.27755622,28,NA
8624,8/29/23,87741,0,west town,41.90011,-87.68288,26.754242,42.81641168,NA
8625,8/29/23,36901,1,loop,41.88437,-87.61652,17.89863889,33.58472222,NA
8626,8/29/23,94003,0,mckinley park,41.824825,-87.675125,31.3621648,41.66620112,NA
8627,8/29/23,39173,0,west lawn,41.76776,-87.73013,16.65340972,47.07916667,NA
8628,8/29/23,96035,0,mckinley park,41.828648,-87.66791,31.61672222,47.58055556,NA
8629,8/29/23,43955,1,west ridge,41.993675,-87.6932,8.968857939,35.84958217,NA
8630,8/29/23,96079,0,new city,41.81229,-87.66579,31.23912378,39.58414465,NA
8631,8/29/23,45359,1,west ridge,41.993645,-87.69304,6.817061281,33.08495822,NA
8632,8/29/23,149572,0,douglas,41.836277,-87.62723,28.90835883,47.70653686,NA
8633,8/29/23,182281,0,lake view,41.937466,-87.66412,31.58353964,44.37552156,NA
8634,8/29/23,123003,0,edgewater,41.991123,-87.65471,25.65537552,45.39082058,NA
8635,8/29/23,65791,0,loop,41.881,-87.625656,31.73717361,44.96666667,NA
8636,8/29/23,140102,0,brighton park,41.82193,-87.69146,26.35721678,44.85664336,NA
8637,8/29/23,124677,0,edgewater,41.99066,-87.66854,22.66672222,41.43055556,NA
8638,8/29/23,124685,0,edgewater,41.991535,-87.6575,2503.836453,42.28789986,NA
8639,8/29/23,147811,0,NA,41.83537,-87.75943,34.96786816,37.3141655,NA
8640,8/29/23,124715,1,north park,41.980335,-87.71664,11.03602778,38.75555556,NA
8641,8/29/23,175227,0,north park,41.980263,-87.71705,33.09789583,46.62083333,NA
8642,8/29/23,124737,0,edgewater,41.994427,-87.66211,26.55821528,45.99305556,NA
8643,8/29/23,124759,1,north park,41.98036,-87.716576,10.88896067,34.625,NA
8644,8/29/23,186099,0,NA,41.90292,-87.78548,34.67464236,44.28892006,NA
8645,8/29/23,120369,0,NA,41.79734,-87.876686,24.6805625,44.92361111,NA
8646,8/29/23,151188,0,near north side,41.897343,-87.62692,26.40598326,41.43514644,NA
8647,8/29/23,133664,1,near south side,41.8595,-87.6205,25.190375,39.72083333,NA
8648,8/29/23,189233,0,near west side,41.868404,-87.68851,34.67285216,35.18270572,NA
8649,8/29/23,124513,1,irving park,41.95386,-87.71078,7.987013889,28.91666667,NA
8650,8/29/23,137622,1,edgewater,41.998116,-87.65649,13.52109722,32.40833333,NA
8651,8/29/23,171075,1,edgewater,41.994656,-87.661316,6.578541667,24.41944444,NA
8652,8/29/23,166645,1,near north side,41.897373,-87.627304,10.54297222,34.41111111,NA
8653,8/29/23,168725,1,uptown,41.9582,-87.65544,9.711849791,30.82197497,NA
8654,8/29/23,140390,1,uptown,41.975258,-87.67274,29.65179416,36.90264256,NA
8655,8/29/23,169187,1,uptown,41.963924,-87.67387,13.41834722,23.52638889,NA
8656,8/29/23,147803,0,NA,41.861732,-87.75328,34.97811806,40.12013889,NA
8657,8/29/23,148029,0,irving park,41.9475,-87.71516,28.11358543,36.6092437,NA
8658,8/29/23,175417,0,NA,41.97209,-87.86852,31.61193863,46.68340307,NA
8659,8/29/23,185237,0,west town,41.89235,-87.68557,33.52377083,37.97916667,NA
8660,8/29/23,153638,0,hyde park,41.792522,-87.58896,30.97546025,44.94839609,NA
8661,8/29/23,187615,0,kenwood,41.811222,-87.59382,30.10003482,43.3913649,NA
8662,8/29/23,188475,0,NA,41.87748,-87.77712,35.51346853,37.42097902,NA
8663,8/29/23,171015,1,edgewater,41.99149,-87.657555,17.52251389,26.77361111,NA
8664,8/29/23,175921,0,lower west side,41.85944,-87.661446,33.65720139,44.26111111,NA
8665,8/29/23,151082,0,rogers park,41.998966,-87.65796,872.3259653,46.86527778,NA
8666,8/29/23,185239,0,NA,41.88442,-87.81662,32.31711297,33.29846583,NA
8667,8/29/23,189821,0,NA,42.028156,-87.68209,29.34607639,35.12916667,NA
8668,8/29/23,182245,0,logan square,41.91638,-87.71977,33.45703497,38.65314685,NA
8669,8/30/23,45079,1,NA,42.0225,-87.76374,2.035291667,33.48472222,NA
8670,8/30/23,101643,0,north park,41.980278,-87.71708,1.632715278,63.33611111,NA
8671,8/30/23,4395,0,west ridge,41.99568,-87.69189,2.517228412,50.72841226,NA
8672,8/30/23,109598,0,west town,41.89003,-87.65576,4.338509749,44.92061281,NA
8673,8/30/23,4404,0,NA,42.02362,-87.76341,2.723256944,51.05694444,NA
8674,8/30/23,51933,0,jefferson park,41.981876,-87.7778,2.732045455,49.23167155,NA
8675,8/30/23,5774,0,south lawndale,41.840347,-87.73412,1.797552891,43.77009873,NA
8676,8/30/23,6546,1,lower west side,41.856613,-87.6818,0.841125,27.31388889,NA
8677,8/30/23,57579,1,edgewater,41.991753,-87.657234,0.06235023,39.15207373,NA
8678,8/30/23,7920,0,south lawndale,41.849483,-87.69537,3.624603064,45.73955432,NA
8679,8/30/23,124649,0,east side,41.68474,-87.53683,0.238819444,45.18333333,NA
8680,8/30/23,8476,0,near south side,41.861206,-87.62989,1.869654412,28,NA
8681,8/30/23,87741,0,west town,41.90011,-87.68288,2.761951049,46.79300699,NA
8682,8/30/23,36901,1,loop,41.88437,-87.61652,2.84162726,35.35883171,NA
8683,8/30/23,94003,0,mckinley park,41.824825,-87.675125,2.910847222,44.53125,NA
8684,8/30/23,39173,0,west lawn,41.76776,-87.73013,1.780548611,49.97777778,NA
8685,8/30/23,96035,0,mckinley park,41.828648,-87.66791,3.44875,53.17083333,NA
8686,8/30/23,43955,1,west ridge,41.993675,-87.6932,4.072055556,36.66041667,NA
8687,8/30/23,96079,0,new city,41.81229,-87.66579,3.726493056,45.77777778,NA
8688,8/30/23,45359,1,west ridge,41.993645,-87.69304,3.127430556,32.48055556,NA
8689,8/30/23,149572,0,douglas,41.836277,-87.62723,3.167413074,50.97774687,NA
8690,8/30/23,182281,0,lake view,41.937466,-87.66412,4.245445682,51.30501393,NA
8691,8/30/23,123003,0,edgewater,41.991123,-87.65471,0.643770833,49.24166667,NA
8692,8/30/23,65791,0,loop,41.881,-87.625656,4.843506944,50.36666667,NA
8693,8/30/23,140102,0,brighton park,41.82193,-87.69146,2.061590278,51.35833333,NA
8694,8/30/23,124677,0,edgewater,41.99066,-87.66854,0.391888889,46.28611111,NA
8695,8/30/23,124685,0,edgewater,41.991535,-87.6575,2496.689694,46.76388889,NA
8696,8/30/23,147811,0,NA,41.83537,-87.75943,3.581773296,40.74826147,NA
8697,8/30/23,124715,1,north park,41.980335,-87.71664,0.918166667,40.02083333,NA
8698,8/30/23,175227,0,north park,41.980263,-87.71705,2.291583333,54.03333333,NA
8699,8/30/23,124737,0,edgewater,41.994427,-87.66211,0.956826389,50.67916667,NA
8700,8/30/23,124759,1,north park,41.98036,-87.716576,0.52,35.72689076,NA
8701,8/30/23,120369,0,NA,41.79734,-87.876686,0.825598053,46.6286509,NA
8702,8/30/23,151188,0,near north side,41.897343,-87.62692,2.804411348,51.53617021,NA
8703,8/30/23,133664,1,near south side,41.8595,-87.6205,0.537343533,43.62447844,NA
8704,8/30/23,189233,0,near west side,41.868404,-87.68851,3.46053696,40.07391911,NA
8705,8/30/23,124513,1,irving park,41.95386,-87.71078,0.917527778,30.025,NA
8706,8/30/23,137622,1,edgewater,41.998116,-87.65649,1.132833333,34.33055556,NA
8707,8/30/23,166645,1,near north side,41.897373,-87.627304,1.518611111,38.56805556,NA
8708,8/30/23,168725,1,uptown,41.9582,-87.65544,0.023932584,27.96910112,NA
8709,8/30/23,140390,1,uptown,41.975258,-87.67274,4.334347222,41.36388889,NA
8710,8/30/23,169187,1,uptown,41.963924,-87.67387,3.343472222,26.45277778,NA
8711,8/30/23,147803,0,NA,41.861732,-87.75328,2.951541667,44.10416667,NA
8712,8/30/23,171075,1,edgewater,41.994656,-87.661316,2.384875,24.29444444,NA
8713,8/30/23,186099,0,NA,41.90292,-87.78548,3.575384615,47.48951049,NA
8714,8/30/23,148029,0,irving park,41.9475,-87.71516,2.408417015,41.9595537,NA
8715,8/30/23,175417,0,NA,41.97209,-87.86852,3.981950704,52.37042254,NA
8716,8/30/23,185237,0,west town,41.89235,-87.68557,3.361381487,46.12061711,NA
8717,8/30/23,153638,0,hyde park,41.792522,-87.58896,3.310021337,46.07112376,NA
8718,8/30/23,188475,0,NA,41.87748,-87.77712,3.486810585,44.05710306,NA
8719,8/30/23,187615,0,kenwood,41.811222,-87.59382,3.46444212,52.24128312,NA
8720,8/30/23,171015,1,edgewater,41.99149,-87.657555,6.029638889,27.30833333,NA
8721,8/30/23,175921,0,lower west side,41.85944,-87.661446,4.055006954,51.87621697,NA
8722,8/30/23,151082,0,rogers park,41.998966,-87.65796,622.0428889,56.06111111,NA
8723,8/30/23,185239,0,NA,41.88442,-87.81662,3.127732962,34.99026426,NA
8724,8/30/23,189821,0,NA,42.028156,-87.68209,2.430006944,38.09305556,NA
8725,8/30/23,182245,0,logan square,41.91638,-87.71977,3.183252089,41.75208914,NA
8726,8/31/23,45079,1,NA,42.0225,-87.76374,1.505944444,32.58611111,NA
8727,8/31/23,4395,0,west ridge,41.99568,-87.69189,1.852625,56.8,NA
8728,8/31/23,109598,0,west town,41.89003,-87.65576,4.644606742,44.64606742,NA
8729,8/31/23,4404,0,NA,42.02362,-87.76341,2.295958333,53.66388889,NA
8730,8/31/23,51933,0,jefferson park,41.981876,-87.7778,4.036457101,44.34467456,NA
8731,8/31/23,5774,0,south lawndale,41.840347,-87.73412,2.712562674,47.14763231,NA
8732,8/31/23,6546,1,lower west side,41.856613,-87.6818,0.427388889,25.57777778,NA
8733,8/31/23,57579,1,edgewater,41.991753,-87.657234,0,36.39197531,NA
8734,8/31/23,7920,0,south lawndale,41.849483,-87.69537,3.529361111,49.68333333,NA
8735,8/31/23,124649,0,east side,41.68474,-87.53683,0.508669468,50.31932773,NA
8736,8/31/23,8476,0,near south side,41.861206,-87.62989,1.258531977,28,NA
8737,8/31/23,87741,0,west town,41.90011,-87.68288,1.790588235,47.34453782,NA
8738,8/31/23,36901,1,loop,41.88437,-87.61652,1.060069444,32.26666667,NA
8739,8/31/23,94003,0,mckinley park,41.824825,-87.675125,3.036969274,50.11731844,NA
8740,8/31/23,39173,0,west lawn,41.76776,-87.73013,3.792972222,52.46666667,NA
8741,8/31/23,96035,0,mckinley park,41.828648,-87.66791,3.084472222,53.63333333,NA
8742,8/31/23,43955,1,west ridge,41.993675,-87.6932,2.983840782,34.10614525,NA
8743,8/31/23,96079,0,new city,41.81229,-87.66579,5.068472222,49.91388889,NA
8744,8/31/23,101643,0,north park,41.980278,-87.71708,1.427437326,64.42339833,NA
8745,8/31/23,45359,1,west ridge,41.993645,-87.69304,1.911615599,31.80222841,NA
8746,8/31/23,149572,0,douglas,41.836277,-87.62723,2.697069444,52.26111111,NA
8747,8/31/23,182281,0,lake view,41.937466,-87.66412,1.417691238,43.50486787,NA
8748,8/31/23,123003,0,edgewater,41.991123,-87.65471,0.039888889,49.34444444,NA
8749,8/31/23,65791,0,loop,41.881,-87.625656,4.3603125,45.44861111,NA
8750,8/31/23,140102,0,brighton park,41.82193,-87.69146,2.434108635,52.29247911,NA
8751,8/31/23,124677,0,edgewater,41.99066,-87.66854,0.008013889,46.73888889,NA
8752,8/31/23,124685,0,edgewater,41.991535,-87.6575,2496.798607,48.42896936,NA
8753,8/31/23,147811,0,NA,41.83537,-87.75943,6.286470588,40.80112045,NA
8754,8/31/23,124715,1,north park,41.980335,-87.71664,0.505013928,35.97493036,NA
8755,8/31/23,175227,0,north park,41.980263,-87.71705,2.013788301,53.56267409,NA
8756,8/31/23,124737,0,edgewater,41.994427,-87.66211,0.519597222,48.20277778,NA
8757,8/31/23,124759,1,north park,41.98036,-87.716576,0.087222222,33.43611111,NA
8758,8/31/23,120369,0,NA,41.79734,-87.876686,1.07383427,45.18820225,NA
8759,8/31/23,151188,0,near north side,41.897343,-87.62692,1.667849162,49.34636872,NA
8760,8/31/23,133664,1,near south side,41.8595,-87.6205,0.8015,37.21666667,NA
8761,8/31/23,189233,0,near west side,41.868404,-87.68851,4.52127095,33.18575419,NA
8762,8/31/23,124513,1,irving park,41.95386,-87.71078,0.368583333,28.625,NA
8763,8/31/23,137622,1,edgewater,41.998116,-87.65649,0.436027778,32.49166667,NA
8764,8/31/23,166645,1,near north side,41.897373,-87.627304,0.724916667,37.80277778,NA
8765,8/31/23,168725,1,uptown,41.9582,-87.65544,0.018694444,29.90833333,NA
8766,8/31/23,140390,1,uptown,41.975258,-87.67274,9.331,42.41111111,NA
8767,8/31/23,169187,1,uptown,41.963924,-87.67387,0.713166667,26.25277778,NA
8768,8/31/23,147803,0,NA,41.861732,-87.75328,4.364541667,45.29722222,NA
8769,8/31/23,171075,1,edgewater,41.994656,-87.661316,1.445583333,25.33055556,NA
8770,8/31/23,186099,0,NA,41.90292,-87.78548,4.555500695,42.84700974,NA
8771,8/31/23,175417,0,NA,41.97209,-87.86852,6.519131356,46.51553672,NA
8772,8/31/23,148029,0,irving park,41.9475,-87.71516,1.626759777,44.02374302,NA
8773,8/31/23,185237,0,west town,41.89235,-87.68557,3.896794159,36.58414465,NA
8774,8/31/23,153638,0,hyde park,41.792522,-87.58896,4.879092199,43.17730496,NA
8775,8/31/23,188475,0,NA,41.87748,-87.77712,4.503354167,35.84444444,NA
8776,8/31/23,187615,0,kenwood,41.811222,-87.59382,4.284986111,43.80277778,NA
8777,8/31/23,171015,1,edgewater,41.99149,-87.657555,3.00225,25.86944444,NA
8778,8/31/23,192597,0,lake view,41.946285,-87.649796,2.768197674,31.04651163,NA
8779,8/31/23,175921,0,lower west side,41.85944,-87.661446,3.0025,50.5,NA
8780,8/31/23,151082,0,rogers park,41.998966,-87.65796,477.6254028,55.97222222,NA
8781,8/31/23,185239,0,NA,41.88442,-87.81662,4.065425978,32.2472067,NA
8782,8/31/23,189821,0,NA,42.028156,-87.68209,1.9671875,32.37361111,NA
8783,8/31/23,182245,0,logan square,41.91638,-87.71977,4.343487395,37.32913165,NA
8784,9/1/23,45079,1,NA,42.0225,-87.76374,2.062805556,33.27638889,NA
8785,9/1/23,4395,0,west ridge,41.99568,-87.69189,6.255638889,46.44305556,NA
8786,9/1/23,109598,0,west town,41.89003,-87.65576,8.111625,39.31388889,NA
8787,9/1/23,4404,0,NA,42.02362,-87.76341,5.120326389,47.39583333,NA
8788,9/1/23,51933,0,jefferson park,41.981876,-87.7778,7.59578125,42.60714286,NA
8789,9/1/23,5774,0,south lawndale,41.840347,-87.73412,2.933732591,37.43036212,NA
8790,9/1/23,6546,1,lower west side,41.856613,-87.6818,0.554047288,27.2364395,NA
8791,9/1/23,57579,1,edgewater,41.991753,-87.657234,0.729666667,37.66111111,NA
8792,9/1/23,7920,0,south lawndale,41.849483,-87.69537,6.357517385,38.67315716,NA
8793,9/1/23,124649,0,east side,41.68474,-87.53683,0.389651325,39.91073919,NA
8794,9/1/23,8476,0,near south side,41.861206,-87.62989,3.613198847,94.5,NA
8795,9/1/23,87741,0,west town,41.90011,-87.68288,5.313495077,40.98874824,NA
8796,9/1/23,36901,1,loop,41.88437,-87.61652,2.7245,33.13194444,NA
8797,9/1/23,94003,0,mckinley park,41.824825,-87.675125,5.23773743,40.60963687,NA
8798,9/1/23,39173,0,west lawn,41.76776,-87.73013,3.103375,46.14305556,NA
8799,9/1/23,96035,0,mckinley park,41.828648,-87.66791,5.847908828,46.47467438,NA
8800,9/1/23,43955,1,west ridge,41.993675,-87.6932,1.238256625,34.77545328,NA
8801,9/1/23,96079,0,new city,41.81229,-87.66579,7.440223152,38.28312413,NA
8802,9/1/23,101643,0,north park,41.980278,-87.71708,4.304172462,51.95410292,NA
8803,9/1/23,45359,1,west ridge,41.993645,-87.69304,0.653694444,31.30694444,NA
8804,9/1/23,149572,0,douglas,41.836277,-87.62723,4.644143454,45.74094708,NA
8805,9/1/23,182281,0,lake view,41.937466,-87.66412,3.264890988,43.37790698,NA
8806,9/1/23,123003,0,edgewater,41.991123,-87.65471,2.169875,47.79027778,NA
8807,9/1/23,65791,0,loop,41.881,-87.625656,7.910347222,46.55277778,NA
8808,9/1/23,140102,0,brighton park,41.82193,-87.69146,4.926948424,42.93767908,NA
8809,9/1/23,124677,0,edgewater,41.99066,-87.66854,1.2494375,43.26111111,NA
8810,9/1/23,124685,0,edgewater,41.991535,-87.6575,2496.929,44.40277778,NA
8811,9/1/23,147811,0,NA,41.83537,-87.75943,5.611066946,35.19107392,NA
8812,9/1/23,124715,1,north park,41.980335,-87.71664,2.150250348,36.68984701,NA
8813,9/1/23,175227,0,north park,41.980263,-87.71705,5.588741307,46.21974965,NA
8814,9/1/23,124737,0,edgewater,41.994427,-87.66211,2.289548611,46.6,NA
8815,9/1/23,124759,1,north park,41.98036,-87.716576,1.302847222,34.95972222,NA
8816,9/1/23,120369,0,NA,41.79734,-87.876686,1.320891089,43.94200849,NA
8817,9/1/23,151188,0,near north side,41.897343,-87.62692,5.657338483,42.67837079,NA
8818,9/1/23,133664,1,near south side,41.8595,-87.6205,0.973854167,37.08055556,NA
8819,9/1/23,189233,0,near west side,41.868404,-87.68851,5.922036517,33.53511236,NA
8820,9/1/23,124513,1,irving park,41.95386,-87.71078,1.109734637,28.73463687,NA
8821,9/1/23,137622,1,edgewater,41.998116,-87.65649,1.654013889,33.42916667,NA
8822,9/1/23,166645,1,near north side,41.897373,-87.627304,1.977357441,34.78859527,NA
8823,9/1/23,168725,1,uptown,41.9582,-87.65544,1.762888889,31.61388889,NA
8824,9/1/23,140390,1,uptown,41.975258,-87.67274,5.653361111,39.93611111,NA
8825,9/1/23,169187,1,uptown,41.963924,-87.67387,2.137333333,25.94722222,NA
8826,9/1/23,147803,0,NA,41.861732,-87.75328,4.298138889,40.04444444,NA
8827,9/1/23,171075,1,edgewater,41.994656,-87.661316,3.739791667,25.56666667,NA
8828,9/1/23,186099,0,NA,41.90292,-87.78548,5.410784314,42.65686275,NA
8829,9/1/23,175417,0,NA,41.97209,-87.86852,8.370333333,46.96805556,NA
8830,9/1/23,148029,0,irving park,41.9475,-87.71516,4.427030812,33.58193277,NA
8831,9/1/23,185237,0,west town,41.89235,-87.68557,5.697051821,35.7394958,NA
8832,9/1/23,153638,0,hyde park,41.792522,-87.58896,5.606805556,44.00555556,NA
8833,9/1/23,188475,0,NA,41.87748,-87.77712,5.3055,35.03888889,NA
8834,9/1/23,187615,0,kenwood,41.811222,-87.59382,6.14218663,43.41643454,NA
8835,9/1/23,171015,1,edgewater,41.99149,-87.657555,2.507569444,26.89444444,NA
8836,9/1/23,192597,0,lake view,41.946285,-87.649796,6.584180556,38.04861111,NA
8837,9/1/23,175921,0,lower west side,41.85944,-87.661446,6.643909722,43.47777778,NA
8838,9/1/23,151082,0,rogers park,41.998966,-87.65796,1037.995528,46.82222222,NA
8839,9/1/23,185239,0,NA,41.88442,-87.81662,8.114087744,31.92200557,NA
8840,9/1/23,189821,0,NA,42.028156,-87.68209,4.599791667,33.74166667,NA
8841,9/1/23,182245,0,logan square,41.91638,-87.71977,5.597381616,37.20473538,NA
8842,9/2/23,45079,1,NA,42.0225,-87.76374,2.546444444,32.13194444,NA
8843,9/2/23,4395,0,west ridge,41.99568,-87.69189,10.26568022,47.07573633,NA
8844,9/2/23,4404,0,NA,42.02362,-87.76341,10.85132639,44.44166667,NA
8845,9/2/23,51933,0,jefferson park,41.981876,-87.7778,9.413245364,41.36091298,NA
8846,9/2/23,5774,0,south lawndale,41.840347,-87.73412,6.256236111,36.90416667,NA
8847,9/2/23,6546,1,lower west side,41.856613,-87.6818,1.287980501,27.95264624,NA
8848,9/2/23,57579,1,edgewater,41.991753,-87.657234,1.649833333,38.34722222,NA
8849,9/2/23,7920,0,south lawndale,41.849483,-87.69537,12.83229805,40.43593315,NA
8850,9/2/23,124649,0,east side,41.68474,-87.53683,2.641197772,38.90389972,NA
8851,9/2/23,8476,0,near south side,41.861206,-87.62989,6.951266667,100,NA
8852,9/2/23,87741,0,west town,41.90011,-87.68288,11.84104342,41.41876751,NA
8853,9/2/23,36901,1,loop,41.88437,-87.61652,6.780118056,35.75555556,NA
8854,9/2/23,94003,0,mckinley park,41.824825,-87.675125,11.38155726,39.84078212,NA
8855,9/2/23,39173,0,west lawn,41.76776,-87.73013,5.545631944,45.31527778,NA
8856,9/2/23,96035,0,mckinley park,41.828648,-87.66791,15.36808762,45.52433936,NA
8857,9/2/23,43955,1,west ridge,41.993675,-87.6932,4.047805556,35.85069444,NA
8858,9/2/23,96079,0,new city,41.81229,-87.66579,11.43077778,37.53888889,NA
8859,9/2/23,101643,0,north park,41.980278,-87.71708,9.056815021,50.94297636,NA
8860,9/2/23,45359,1,west ridge,41.993645,-87.69304,2.468680556,32.32777778,NA
8861,9/2/23,149572,0,douglas,41.836277,-87.62723,13.27986676,44.66479663,NA
8862,9/2/23,109598,0,west town,41.89003,-87.65576,11.78746175,38.98191933,NA
8863,9/2/23,182281,0,lake view,41.937466,-87.66412,6.010906475,41.07913669,NA
8864,9/2/23,123003,0,edgewater,41.991123,-87.65471,6.442486111,43.30416667,NA
8865,9/2/23,65791,0,loop,41.881,-87.625656,12.55367872,42.02364395,NA
8866,9/2/23,140102,0,brighton park,41.82193,-87.69146,9.131907433,42.34431978,NA
8867,9/2/23,124677,0,edgewater,41.99066,-87.66854,5.496479167,40.06527778,NA
8868,9/2/23,124685,0,edgewater,41.991535,-87.6575,2492.60228,41.47001395,NA
8869,9/2/23,147811,0,NA,41.83537,-87.75943,12.40848675,36.25871688,NA
8870,9/2/23,124715,1,north park,41.980335,-87.71664,5.448748261,39.08484006,NA
8871,9/2/23,175227,0,north park,41.980263,-87.71705,10.97147427,43.74408901,NA
8872,9/2/23,124737,0,edgewater,41.994427,-87.66211,6.3476875,42.66944444,NA
8873,9/2/23,124759,1,north park,41.98036,-87.716576,4.522791667,37.07083333,NA
8874,9/2/23,120369,0,NA,41.79734,-87.876686,6.295367412,45.11821086,NA
8875,9/2/23,151188,0,near north side,41.897343,-87.62692,11.22407639,37.70277778,NA
8876,9/2/23,133664,1,near south side,41.8595,-87.6205,5.474319444,38.27916667,NA
8877,9/2/23,189233,0,near west side,41.868404,-87.68851,11.37179167,33.35,NA
8878,9/2/23,124513,1,irving park,41.95386,-87.71078,1.233347222,28.06111111,NA
8879,9/2/23,137622,1,edgewater,41.998116,-87.65649,4.154083333,33.3,NA
8880,9/2/23,166645,1,near north side,41.897373,-87.627304,3.853638889,34.83888889,NA
8881,9/2/23,168725,1,uptown,41.9582,-87.65544,0.380180807,27.08205841,NA
8882,9/2/23,140390,1,uptown,41.975258,-87.67274,5.791557719,32.07371349,NA
8883,9/2/23,169187,1,uptown,41.963924,-87.67387,3.836717663,25.90264256,NA
8884,9/2/23,147803,0,NA,41.861732,-87.75328,2000.176957,37.47980501,NA
8885,9/2/23,171075,1,edgewater,41.994656,-87.661316,6.368791667,23.10972222,NA
8886,9/2/23,186099,0,NA,41.90292,-87.78548,10.5834944,42.91316527,NA
8887,9/2/23,175417,0,NA,41.97209,-87.86852,10.29453652,43.5997191,NA
8888,9/2/23,148029,0,irving park,41.9475,-87.71516,8.682339833,33.74233983,NA
8889,9/2/23,185237,0,west town,41.89235,-87.68557,12.20661313,35.34497207,NA
8890,9/2/23,153638,0,hyde park,41.792522,-87.58896,11.23985396,42.7635605,NA
8891,9/2/23,188475,0,NA,41.87748,-87.77712,11.03635664,34.99160839,NA
8892,9/2/23,187615,0,kenwood,41.811222,-87.59382,11.36784722,39.61805556,NA
8893,9/2/23,171015,1,edgewater,41.99149,-87.657555,5.429041667,28.03333333,NA
8894,9/2/23,192597,0,lake view,41.946285,-87.649796,10.95481919,36.41446453,NA
8895,9/2/23,175921,0,lower west side,41.85944,-87.661446,12.09890972,40.85,NA
8896,9/2/23,151082,0,rogers park,41.998966,-87.65796,1527.377535,43.74722222,NA
8897,9/2/23,182245,0,logan square,41.91638,-87.71977,12.23472145,37.89415042,NA
8898,9/2/23,185239,0,NA,41.88442,-87.81662,9.492765363,32.58240223,NA
8899,9/2/23,189821,0,NA,42.028156,-87.68209,9.706965278,35.43055556,NA
8900,9/3/23,45079,1,NA,42.0225,-87.76374,2.513375,30.85,NA
8901,9/3/23,4395,0,west ridge,41.99568,-87.69189,9.561589205,36.33433283,NA
8902,9/3/23,4404,0,NA,42.02362,-87.76341,9.654541667,37.5625,NA
8903,9/3/23,51933,0,jefferson park,41.981876,-87.7778,9.008160584,35.55036496,NA
8904,9/3/23,5774,0,south lawndale,41.840347,-87.73412,6.184429764,34.35605007,NA
8905,9/3/23,6546,1,lower west side,41.856613,-87.6818,1.513861111,28.9375,NA
8906,9/3/23,57579,1,edgewater,41.991753,-87.657234,1.320638889,36.29861111,NA
8907,9/3/23,7920,0,south lawndale,41.849483,-87.69537,12.71623955,37.14206128,NA
8908,9/3/23,124649,0,east side,41.68474,-87.53683,2.602684284,36.35187761,NA
8909,9/3/23,87741,0,west town,41.90011,-87.68288,10.47165272,36.94421199,NA
8910,9/3/23,36901,1,loop,41.88437,-87.61652,8.079111111,35.58055556,NA
8911,9/3/23,94003,0,mckinley park,41.824825,-87.675125,11.27223538,36.795961,NA
8912,9/3/23,39173,0,west lawn,41.76776,-87.73013,6.074354167,43.55694444,NA
8913,9/3/23,96035,0,mckinley park,41.828648,-87.66791,11.49934028,42.03472222,NA
8914,9/3/23,43955,1,west ridge,41.993675,-87.6932,3.959395833,34.80972222,NA
8915,9/3/23,96079,0,new city,41.81229,-87.66579,11.65748957,35.32267038,NA
8916,9/3/23,101643,0,north park,41.980278,-87.71708,8.078638889,42.65833333,NA
8917,9/3/23,45359,1,west ridge,41.993645,-87.69304,2.484916667,31.71666667,NA
8918,9/3/23,149572,0,douglas,41.836277,-87.62723,11.51711111,41.83055556,NA
8919,9/3/23,109598,0,west town,41.89003,-87.65576,11.75677083,35.4875,NA
8920,9/3/23,123003,0,edgewater,41.991123,-87.65471,6.242892907,37.30458971,NA
8921,9/3/23,65791,0,loop,41.881,-87.625656,15.5770625,38.0875,NA
8922,9/3/23,140102,0,brighton park,41.82193,-87.69146,9.719037657,39.9832636,NA
8923,9/3/23,124677,0,edgewater,41.99066,-87.66854,4.906701389,33.43888889,NA
8924,9/3/23,175227,0,north park,41.980263,-87.71705,10.0459375,37.91527778,NA
8925,9/3/23,124685,0,edgewater,41.991535,-87.6575,2475.976393,34.34229137,NA
8926,9/3/23,147811,0,NA,41.83537,-87.75943,11.88693706,34.04545455,NA
8927,9/3/23,124715,1,north park,41.980335,-87.71664,5.317583333,39.28611111,NA
